SiteID	Version	Swiper_MAC_address	SwiperProfile	MinCh	MaxCh	CoinVal	Rate	BnsCoin	SigType	Cancel	Amex	MustApp	Fleet	Debug	BtnAdd	AppDly	PrchTyp	SwiperName	CoinTim	ICTime	AppTime	BnsMode	BnsCnt	BnsTime	PrchLim
MPM015309531 6	8d2d931fa726fce6	"Count Up    "	200	800	25	30	0	Card	Yes	Yes	No	Yes	Off	1	130	Wash	"Bay 2  "	4	6	6	None	0	0	0
MPM015309531 6	9477e4d8d5164b38	"Count Up    "	200	800	25	30	0	Card	Yes	Yes	No	Yes	Off	1	160	Wash	"Bay 1  "	4	6	100	None	0	0	0
MPM015726145 6	a61f25435cf74290	"Count Down  "	975	2000	25	31	0	Card	Yes	Yes	No	Yes	Off	4	160	Wash	"Swiper "	4	6	100	None	0	0	0
MPM015726145 6	ffa08e5b5cf325d9	"Count Down  "	975	2000	25	31	0	Card	Yes	Yes	No	Yes	Off	4	160	Wash	"Swiper "	4	6	100	None	0	0	0
MPM016249528 6	224098b527d03905	"Count Up    "	200	1000	25	25	0	Card	Yes	No	No	Yes	Off	1	160	Wash	"Bay    "	4	6	100	None	0	0	0
MPM016249528 6	23158650b9517670	"Count Up    "	200	1000	25	25	0	Card	Yes	No	No	Yes	Off	1	160	Wash	"Bay    "	4	6	100	None	0	0	0
MPM016249528 6	3cdbba02d248a3a1	"Count Up    "	200	1000	25	25	0	Card	Yes	No	No	Yes	Off	1	160	Wash	"Bay1   "	4	6	100	None	0	0	0
MPM016249528 6	4b1fba59f5fb325c	"Count Up    "	200	1000	25	25	0	Card	Yes	No	No	Yes	Off	1	160	Wash	"Bay    "	4	6	100	None	0	0	0
MPM016249528 6	c51117a7e89bc181	"Vending     "	100	1500	25	60	1	Coin	Yes	No	No	Yes	Off	1	160	Vend	"Vend   "	4	6	100	None	0	0	0
MPM016391036 6	4f6328cc1fc051af	"Count Down  "	250	1500	25	30	0	Card	Yes	Yes	No	Yes	Off	4	130	Wash	"west was"	4	6	6	None	0	0	0
MPM016391036 6	53e47a7298db52e2	"Count Down  "	100	500	25	60	0	Card	Yes	Yes	No	Yes	Off	1	130	Wash	"west vac"	4	6	6	None	0	0	0
MPM016391036 6	b913c2cd2edd5a75	"Count Down  "	250	1500	25	30	0	Card	Yes	Yes	No	Yes	Off	4	130	Wash	"eastwash"	4	6	6	None	0	0	0
MPM016391036 6	e8b4b5e3fc07ed18	"Count Down  "	100	500	25	60	0	Card	Yes	Yes	No	Yes	Off	1	130	Wash	"east vac"	4	6	6	None	0	0	0
MPM016482095 6	06804146b378eef9	"Count Down  "	500	2500	25	20	0	Card	Yes	Yes	No	Yes	Off	1	160	Wash	"Bay 4  "	4	6	100	None	0	0	0
MPM016482095 6	1f21c42f638dc57d	"Count Down  "	500	2500	25	20	0	Card	Yes	Yes	No	Yes	Off	1	160	Wash	"Super Ba"	4	6	100	None	0	0	0
MPM016482095 6	502a7f2f611a05a3	"Count Down  "	500	2500	25	20	0	Card	Yes	Yes	No	Yes	Off	1	160	Wash	"Bay 3  "	4	6	100	None	0	0	0
MPM016482095 6	783e1136f1edafda	"Count Down  "	500	2500	25	20	0	Card	Yes	Yes	No	Yes	Off	1	160	Wash	"Super Ba"	4	6	100	None	0	0	0
MPM016482095 6	aa22dba0a4434cff	"Count Down  "	500	2500	25	20	0	Card	Yes	Yes	No	Yes	Off	1	160	Wash	"Bay 6  "	4	6	100	None	0	0	0
MPM016482095 6	e2171ce3cf0f691f	"Count Down  "	500	2500	25	20	0	Card	Yes	Yes	No	Yes	Off	1	160	Wash	"Bay 1  "	4	6	100	None	0	0	0
MPM016591769 6	9b6058bf79839cd3	"Count Down  "	175	1500	25	35	0	Coin	Yes	Yes	No	Yes	Off	4	160	Wash	"Swiper "	4	6	100	None	0	0	0
MPM016591769 6	a9a0ac471c55edc2	"WSel        "	600	1200	100	1	0	Coin	Yes	Yes	No	Yes	Off	1	160	Auto	"Automati"	4	6	100	None	0	0	0
MPM016591769 6	e50599721a17d959	"Count Down  "	175	1500	25	35	0	Coin	Yes	Yes	No	Yes	Off	4	160	Wash	"Swiper "	4	6	100	None	0	0	0
MPM016784058 6	c4570f8425a17615	"Vending     "	100	1500	25	60	1	Coin	Yes	Yes	No	Yes	Off	1	160	Vend	"Vend1  "	4	6	100	None	0	0	0
MPM016801638 6	788c84e335a95baa	"ACW         "	600	1100	25	60	0	Coin	Yes	Yes	No	Yes	Off	1	160	Auto	"Auto   "	4	6	100	None	0	0	0
MPM016801638 6	7b5b6ee010a6e422	"Count Down  "	100	500	25	60	0	Coin	Yes	Yes	No	Yes	Off	2	160	Vac	"Frnt sha"	4	6	100	None	0	0	0
MPM016801638 6	7cc3c4242e5f40bb	"Count Up    "	400	1500	25	19	0	Card	Yes	Yes	No	Yes	Off	1	160	Wash	"Bay 2  "	4	6	100	None	0	0	0
MPM016801638 6	838f49c8a79cb995	"Count Down  "	100	500	25	60	0	Coin	Yes	Yes	No	Yes	Off	2	160	Vac	"M Vac  "	4	6	100	None	0	0	0
MPM016801638 6	a4958d7189250cf2	"Count Up    "	400	1500	25	19	0	Card	Yes	Yes	No	Yes	Off	1	160	Wash	"Bay 1  "	4	6	100	None	0	0	0
MPM016801638 6	c29ad3856c57d1ae	"Count Down  "	100	500	25	60	0	Coin	Yes	Yes	No	Yes	Off	2	160	Vac	"S Vac  "	4	6	100	None	0	0	0
MPM016801638 6	fad60b4855f168fd	"Count Down  "	100	500	25	60	0	Coin	Yes	Yes	No	Yes	Off	2	160	Vac	"N Vac  "	4	6	100	None	0	0	0
MPM017408745 6	0dfb7e3ebe59d4f3	"Count Down  "	300	1000	25	27	0	Coin	Yes	No	No	Yes	Off	1	160	Wash	"Bay #1 "	4	6	100	None	0	0	0
MPM017408745 6	3b4e54a761e1d097	"Count Down  "	300	1000	25	27	0	Coin	Yes	No	No	Yes	Off	1	160	Wash	"Bay #2 "	4	6	100	None	0	0	0
MPM017408745 6	7a1e1c5df624dd72	"ACW         "	100	1500	25	60	0	Coin	Yes	No	No	Yes	Off	1	160	Auto	"East Aut"	4	6	100	None	0	0	0
MPM017408745 6	b952acaf36edb8c9	"ACW         "	100	1500	25	60	0	Coin	Yes	No	No	Yes	Off	1	160	Auto	"West Aut"	4	6	100	None	0	0	0
MPM017490159 6	15137262f43a5784	"Count Up    "	300	1000	25	32	0	Card	Yes	No	No	Yes	Off	1	160	Wash	"SS # 1 "	4	6	100	None	0	0	0
MPM017490159 6	3225c21174497874	"Count Up    "	300	1000	25	32	0	Card	Yes	No	No	Yes	Off	1	160	Wash	"SS # 3 "	4	6	100	None	0	0	0
MPM017490159 6	5d211f29dfd2124d	"Count Up    "	300	1000	25	32	0	Card	Yes	No	No	Yes	Off	1	160	Wash	"SS # 4 "	4	6	100	None	0	0	0
MPM017490159 6	6c8c694f3bffc9de	"Count Up    "	300	1000	25	32	0	Card	Yes	No	No	Yes	Off	1	160	Wash	"SS # 2 "	4	6	100	None	0	0	0
MPM018301837 6	23a101c14b15339c	"Count Down  "	200	200	25	30	0	Coin	Yes	Yes	No	Yes	Off	1	160	Vac	"east vac"	4	6	100	None	0	0	0
MPM018301837 6	2726e411734f1605	"Count Up    "	200	1500	25	30	0	Card	Yes	Yes	No	Yes	Off	1	160	Wash	"bay two"	4	6	100	None	0	0	0
MPM018301837 6	c03f4890d0b0c9bc	"Count Down  "	200	200	25	30	0	Coin	Yes	Yes	No	Yes	Off	1	160	Vac	"west vac"	4	6	100	None	0	0	0
MPM018301837 6	e1030447af599c90	"Count Up    "	200	1500	25	30	0	Card	Yes	Yes	No	Yes	Off	1	160	Wash	"bay one"	4	6	100	None	0	0	0
MPM018630867 6	127bc6c657538738	"Count Down  "	500	1000	25	25	0	Card	Yes	Yes	No	Yes	Off	0	160	Wash	"Bay 1  "	4	6	100	None	0	0	0
MPM018630867 6	3a405471cd9cd845	"Count Down  "	500	1000	25	25	0	Card	Yes	Yes	No	Yes	Off	0	160	Wash	"Bay 2  "	4	6	100	None	0	0	0
MPM018630867 6	6b324e95ab718bc9	"Count Down  "	500	1000	25	25	0	Card	Yes	Yes	No	Yes	Off	0	160	Wash	"Bay 5  "	4	6	100	None	0	0	0
MPM018630867 6	6e45f1b081fcd226	"Count Down  "	500	1000	25	25	0	Card	Yes	Yes	No	Yes	Off	0	160	Wash	"Bay 4  "	4	6	100	None	0	0	0
MPM018630867 6	cdd2cac5fddce15b	"Count Down  "	500	1000	25	25	0	Card	Yes	Yes	No	Yes	Off	0	160	Wash	"Bay 3  "	4	6	100	None	0	0	0
MPM018672168 6	d00a97625a653db4	"Count Down  "	300	2000	25	34	0	Coin	Yes	No	No	Yes	Off	1	130	Wash	"Bay#2  "	4	6	6	None	0	0	0
MPM018672168 6	d4380051f56024bf	"Count Down  "	300	2000	25	34	0	Coin	Yes	No	No	Yes	Off	1	130	Wash	"Bay#4  "	4	6	6	None	0	0	0
MPM018672168 6	eeba70f681e6ff81	"Count Down  "	300	2000	25	34	0	Coin	Yes	No	No	Yes	Off	1	130	Wash	"Bay#3  "	4	6	6	None	0	0	0
MPM019240614 6	6462434798581415	"Count Down  "	250	1500	25	30	0	Card	Yes	No	No	Yes	Off	1	200	Wash	"Bay 3  "	4	6	5	None	0	0	0
MPM019240614 6	b7008eec695a5a49	"Count Down  "	250	1500	25	42	0	Coin	Yes	No	No	Yes	Off	1	200	Wash	"Bay 1  "	4	6	5	None	0	0	0
MPM019240614 6	ca221070e0e17d6f	"Count Down  "	250	1500	25	42	0	Card	Yes	No	No	Yes	Off	1	200	Wash	"Bay 2  "	4	6	5	None	0	0	0
MPM019280326 6	796bc11328562d94	"Count Up    "	300	1500	25	20	0	Card	Yes	Yes	No	Yes	Off	1	160	Wash	"Bay 3  "	4	6	100	None	0	0	0
MPM019280326 6	9507cc139941378b	"Count Up    "	300	1500	25	20	0	Card	Yes	Yes	No	Yes	Off	1	160	Wash	"Bay 22 "	4	6	100	None	0	0	0
MPM019280326 6	d421e8e9322ac95c	"Count Up    "	300	1500	25	20	0	Card	Yes	Yes	No	Yes	Off	1	160	Wash	"Bay 11 "	4	6	100	None	0	0	0
MPM019360924 6	040906ea9dabce93	"Count Down  "	200	1000	25	60	0	Card	Yes	Yes	No	Yes	Off	1	160	Vac	"CC011140"	4	6	100	None	0	0	0
MPM019360924 6	16d1d72cd79c3464	"Count Down  "	200	1000	25	60	0	Card	Yes	Yes	No	Yes	Off	1	160	Vac	"CC011158"	4	6	100	None	0	0	0
MPM019360924 6	195ba46722226ec7	"Count Down  "	200	1000	25	60	0	Card	Yes	Yes	No	Yes	Off	1	160	Vac	"CC011134"	4	6	100	None	0	0	0
MPM019360924 6	1dd5d03e69132669	"Vending     "	100	1500	25	60	0	Coin	Yes	Yes	No	Yes	Off	1	160	Vend	"CC011342"	4	6	100	None	0	0	0
MPM019360924 6	22f2b71d7a0c3ce3	"Vending     "	100	1500	25	60	0	Coin	Yes	Yes	No	Yes	Off	1	160	Vend	"CC011344"	4	6	100	None	0	0	0
MPM019360924 6	2bfaec87113030a2	"Count Down  "	500	1000	100	120	0	Card	Yes	Yes	No	Yes	Off	0	160	Wash	"CC012181"	4	6	100	None	0	0	0
MPM019360924 6	2edf3897a3fc6701	"Count Down  "	200	1000	25	60	0	Card	Yes	Yes	No	Yes	Off	1	160	Vac	"CC011026"	4	6	100	None	0	0	0
MPM019360924 6	468bb2f396f9b4e4	"Count Down  "	200	1000	25	60	0	Card	Yes	Yes	No	Yes	Off	1	160	Vac	"CC011130"	4	6	100	None	0	0	0
MPM019360924 6	4f8c99b14556de02	"Count Down  "	200	1000	25	60	0	Card	Yes	Yes	No	Yes	Off	1	160	Vac	"CC011151"	4	6	100	None	0	0	0
MPM019360924 6	6ed12b2a38e78857	"Count Down  "	200	1000	25	60	0	Card	Yes	Yes	No	Yes	Off	1	160	Vac	"CC011127"	4	6	100	None	0	0	0
MPM019360924 6	83e4f94b87624e5b	"Count Down  "	200	1000	25	60	0	Card	Yes	Yes	No	Yes	Off	1	160	Vac	"CC011128"	4	6	100	None	0	0	0
MPM019360924 6	9166efb5d03f92e1	"Count Down  "	200	1000	25	60	0	Card	Yes	Yes	No	Yes	Off	1	160	Vac	"CC012751"	4	6	100	None	0	0	0
MPM019360924 6	9c1bfec0f8a75bbd	"Count Down  "	200	1000	25	60	0	Card	Yes	Yes	No	Yes	Off	1	160	Vac	"CC011148"	4	6	100	None	0	0	0
MPM019360924 6	9e0e51e866f7030c	"Count Down  "	200	1000	25	60	0	Card	Yes	Yes	No	Yes	Off	1	160	Vac	"CC011146"	4	6	100	None	0	0	0
MPM019360924 6	b51ca1b8539e04e5	"Count Down  "	200	1000	25	60	0	Card	Yes	Yes	No	Yes	Off	1	160	Vac	"CC011157"	4	6	100	None	0	0	0
MPM019360924 6	b692f546372b7a38	"Count Down  "	200	1000	25	60	0	Card	Yes	Yes	No	Yes	Off	1	160	Vac	"CC011153"	4	6	100	None	0	0	0
MPM019360924 6	c65a237f8bbb72e8	"Count Down  "	500	1000	100	120	0	Card	Yes	Yes	No	Yes	Off	0	160	Wash	"CC011664"	4	6	100	None	0	0	0
MPM019360924 6	cc1b76746ecda0d4	"Count Down  "	200	1000	25	60	0	Card	Yes	Yes	No	Yes	Off	1	160	Vac	"CC012182"	4	6	100	None	0	0	0
MPM019360924 6	d24e6a08ccb06950	"Count Down  "	200	1000	25	60	0	Card	Yes	Yes	No	Yes	Off	1	160	Vac	"CC011144"	4	6	100	None	0	0	0
